#Collected by Hyejin Cho and Hui-Hsien Chou
#id	name	control	treatment1	treatment2
eco:b4622	ytcA	2292.780029	5587.979980	4759.859863
eco:b1743	spy	5927.535156	2583.334961	2218.885010
eco:b1141	xisE	5335.169922	4462.089844	3861.310059
eco:b2376	ypdI	2356.284912	4786.915039	6537.685059
eco:b2533	suhB	4078.370117	6463.975098	4925.685059
eco:b2512	bamB	3250.459961	3190.695068	3460.489990
eco:b0164	yaeI	3960.435059	5130.274902	5074.475098
eco:b2336	yfcS	4476.000000	8571.280273	7946.660156
eco:b0987	gfcA	4567.055176	5615.504883	5098.819824
eco:b2502	ppx	4166.399902	4502.290039	4637.475098
eco:b3233	yhcB	3708.030029	2922.189941	2778.635010
eco:b4349	hsdM	4340.500000	6394.080078	5245.229980
eco:b2598	pheL	6523.490234	480.910004	315.709991
eco:b1353	sieB	2086.760010	3415.010010	4156.830078
eco:b3234	degQ	6483.890137	3908.580078	4538.879883
eco:b4323	uxuB	4626.214844	3087.715088	3554.520020
eco:b1001	yccE	3889.445068	1371.369995	1483.584961
eco:b3732	atpD	3529.165039	3826.064941	2852.534912
eco:b0167	glnD	4647.479980	4714.029785	5380.169922
eco:b4565	sgcB	1615.935059	6840.484863	6802.035156
eco:b3687	ibpA	3255.250000	1968.250000	2729.989990
eco:b1906	yecH	3393.739990	2050.100098	2564.750000
eco:b3636	rpmG	3308.219971	1478.640015	378.260010
eco:b3496	dtpB	3588.439941	8600.660156	9005.190430
eco:b0734	cydB	3389.860107	11644.349609	5684.310059
eco:b0530	sfmA	3893.580078	1334.920044	1108.550049
eco:b1212	prmC	5948.049805	4286.779785	3525.669922
eco:b3368	cysG	2752.350098	4817.339844	4819.100098
eco:b1067	yceH	2029.910034	3405.340088	4056.804932
eco:b2081	yegQ	2972.209961	5719.689941	3125.205078
eco:b0542	renD	4834.084961	2865.844971	4524.580078
eco:b0436	tig	2867.885010	5596.310059	1684.525024
eco:b0485	glsA	0.000000	0.000000	0.000000
eco:b1397	paaJ	3105.750000	3842.860107	4231.509766
eco:b2155	cirA	3370.590088	4111.779785	5778.970215
eco:b2913	serA	4829.009766	4633.529785	4818.930176
eco:b1802	yeaW	5271.870117	6093.970215	7033.020020
eco:b3806	cyaA	5200.214844	6192.245117	4124.390137
eco:b1323	tyrR	2801.550049	5638.680176	4958.750000
eco:b1312	ycjP	2140.449951	2966.669922	4040.169922
eco:b1547	stfQ	5929.714844	4919.924805	6411.395020
eco:b2040	rfbD	5116.254883	7825.689941	5380.515137
eco:b0857	potI	4736.560059	4997.584961	5787.765137
eco:b2111	yehD	2784.739990	5738.160156	4616.169922
eco:b0066	thiQ	509.119995	3246.689941	3252.340088
eco:b2067	yegE	3152.510010	4741.560059	5203.330078
eco:b1096	pabC	3408.225098	8131.854980	8602.070312
eco:b0617	citD	3700.179932	4429.640137	3549.760010
eco:b3259	prmA	3885.594971	4000.665039	4351.879883
eco:b3581	sgbH	0.000000	0.000000	0.000000
eco:b1926	fliT	1740.489990	5028.899902	5036.930176
eco:b3675	yidG	5110.129883	5326.305176	3229.280029
eco:b4423	ldrC	0.000000	0.000000	0.000000
eco:b0115	aceF	1164.160034	2195.010010	1235.265015
eco:b3126	garL	2738.649902	4305.569824	3328.899902
eco:b1674	ydhY	5734.560059	6856.470215	6717.319824
eco:b3802	hemY	3690.725098	4948.294922	4488.370117
eco:b2085	yegR	1291.204956	2580.320068	4840.180176
eco:b2607	trmD	3045.689941	10015.379883	1435.750000
eco:b3733	atpG	4370.939941	4037.070068	2840.090088
eco:b2018	hisL	3913.639893	1711.729980	2456.935059
eco:b2792	yqcC	2996.129883	5411.959961	6093.709961
eco:b3709	tnaB	2540.199951	11335.719727	8202.190430
eco:b0682	chiQ	1164.949951	3037.060059	4683.569824
eco:b1597	asr	3296.695068	1498.515015	2188.760010
eco:b0083	ftsL	4148.370117	8469.009766	7850.200195
eco:b4068	yjcH	1049.349976	4942.279785	5378.979980
eco:b2704	srlB	1958.880005	2314.520020	4088.459961
eco:b0835	rimO	3311.479980	7625.600098	6358.379883
eco:b3280	yrdB	1416.300049	10013.049805	10921.959961
eco:b0642	leuS	4091.600098	6374.299805	4327.200195
eco:b3098	yqjD	2712.639893	11335.089844	5806.529785
eco:b1984	asnW	3859.080078	4354.339844	7039.625000
eco:b0580	ybdJ	3234.969971	3071.389893	2559.530029
eco:b2193	narP	4868.589844	2249.560059	1740.020020
eco:b3769	ilvM	7245.509766	4930.479980	5894.259766
eco:b4614	sokA	3146.284912	1088.614990	1288.135010
eco:b1184	umuC	2897.719971	4237.470215	5812.419922
eco:b2761	ygcB	6266.035156	5929.850098	6596.415039
eco:b4526	ydaE	5614.984863	3324.324951	3230.139893
eco:b1596	ynfM	3179.340088	7173.250000	7327.700195
eco:b2011	sbcB	1484.400024	7089.240234	7248.279785
eco:b3289	rsmB	5690.029785	3800.510010	2375.080078
eco:b0918	kdsB	4705.470215	4822.770020	4356.450195
eco:b3851	rrsA	0.000000	0.000000	0.000000
eco:b3013	yqhG	1640.589966	9353.190430	10893.554688
eco:b2301	yfcF	3948.284912	5747.160156	5930.774902
eco:b1342	ydaN	3860.655029	5955.125000	8870.990234
eco:b2026	hisI	7423.904785	3442.584961	3081.675049
eco:b3546	eptB	3377.274902	4077.429932	3269.199951
eco:b2016	yeeZ	3710.389893	5147.939941	5322.600098
eco:b1748	astC	4883.049805	3149.469971	3356.489990
eco:b3599	mtlA	3233.709961	5193.265137	5621.040039
eco:b3647	ligB	2261.229980	6270.560059	7726.160156
eco:b1494	pqqL	2644.629883	4575.334961	5858.334961
eco:b0213	yafS	3273.889893	3397.679932	4943.100098
eco:b4301	sgcE	3236.659912	6732.240234	7146.330078
eco:b0604	dsbG	3878.699951	3256.659912	4393.450195
eco:b3130	yhaV	3509.919922	4013.080078	3574.530029
eco:b4087	alsA	2420.870117	5123.529785	4259.439941
eco:b1931	yedK	4052.389893	5414.729980	5753.669922
eco:b3867	hemN	3915.159912	4267.450195	3292.439941
eco:b3374	frlD	3298.679932	7467.854980	6925.770020
eco:b2289	lrhA	3386.560059	6241.939941	5025.169922
eco:b0262	afuC	3531.534912	2314.540039	2011.324951
eco:b2965	speC	3144.004883	6095.294922	6244.930176
eco:b4136	dsbD	3360.090088	5141.575195	3850.645020
eco:b0815	ybiP	5054.479980	4928.850098	4182.870117
eco:b3800	aslB	3518.594971	4889.399902	5177.029785
eco:b4390	nadR	6475.220215	3594.850098	4555.740234
eco:b4140	fxsA	5982.064941	2254.074951	3075.800049
eco:b4018	iclR	3332.675049	10613.160156	8940.389648
eco:b0095	ftsZ	4380.149902	7023.134766	4469.939941
eco:b1513	lsrA	2335.439941	2673.939941	4935.209961
eco:b2562	yfhL	850.924988	7637.250000	7090.064941
eco:b1469	narU	2138.030029	4823.790039	4931.790039
eco:b2044	wcaL	4107.720215	3928.689941	6105.129883
eco:b1683	sufB	4811.685059	6456.509766	5684.799805
eco:b1878	flhE	1103.420044	3597.189941	4178.390137
eco:b4092	phnP	2251.945068	1339.449951	1752.949951
eco:b3450	ugpC	4056.989990	4205.689941	3410.870117
eco:b4047	yjbL	7881.580078	2985.320068	1749.369995
eco:b4291	fecA	3633.850098	4361.009766	4629.600098
eco:b3944	yijF	4007.655029	6571.209961	8416.355469
eco:b0415	ribE	2880.969971	7629.060059	5191.430176
eco:b0476	aes	1278.030029	4554.540039	7058.770020
eco:b3140	agaD	1431.084961	3712.810059	4689.220215
eco:b4155	epmA	0.000000	0.000000	0.000000
eco:b1410	ynbC	5434.220215	4864.589844	5470.060059
eco:b3236	mdh	3724.564941	4581.049805	3448.679932
eco:b4325	yjiC	1355.869995	5591.549805	5248.069824
eco:b2319	usg	4906.640137	4747.629883	3667.860107
eco:b4190	yjfP	3779.604980	6639.314941	6894.669922
eco:b2211	yojI	4081.659912	4103.740234	6088.984863
eco:b1702	ppsA	3553.205078	3872.074951	4174.509766
eco:b1635	gstA	0.000000	0.000000	0.000000
eco:b3549	tag	5954.464844	7687.265137	8885.459961
eco:b4386	lplA	3080.879883	3331.790039	4269.560059
eco:b3356	yhfA	4184.209961	5516.689941	5330.439941
eco:b0655	gltI	2634.969971	3459.929932	2442.830078
eco:b3348	slyX	2903.179932	1839.079956	2790.580078
eco:b2082	ogrK	1147.209961	3553.409912	3150.959961
eco:b0454	ybaZ	2700.780029	2388.010010	2146.189941
eco:b0327	yahM	3598.459961	3135.610107	3080.429932
eco:b2097	fbaB	5044.729980	3088.290039	4806.479980
eco:b2470	acrD	3954.350098	3344.300049	3915.929932
eco:b3337	bfd	1602.854980	1222.795044	1742.530029
eco:b2738	ygbL	6183.825195	2741.550049	4031.070068
eco:b3896	yiiG	7608.404785	5459.654785	5836.865234
eco:b4134	pheU	2839.375000	4824.415039	4309.084961
eco:b2908	pepP	3497.979980	8463.740234	4457.790039
eco:b2926	pgk	2188.149902	8634.650391	3558.804932
eco:b3332	gspK	4929.700195	3497.979980	4289.899902
eco:b4328	iadA	2919.810059	5488.455078	4081.254883
eco:b2446	yffO	3806.479980	4182.000000	3089.830078
eco:b1248	yciU	5970.089844	2234.229980	2706.959961
eco:b3539	yhjV	1883.599976	6626.274902	5579.685059
eco:b3931	hslU	3420.020020	4009.280029	4063.540039
eco:b3382	yhfY	2317.129883	2961.929932	2373.929932
eco:b1363	trkG	2935.689941	5654.089844	5593.285156
eco:b3847	pepQ	4292.595215	6773.870117	6860.325195
eco:b1230	tyrV	4633.500000	775.429993	1151.155029
eco:b2900	yqfB	2310.699951	2483.840088	3037.860107
eco:b3999	yjaG	3090.844971	3356.050049	2682.919922
eco:b3861	yihF	3616.639893	5456.759766	5764.279785
eco:b0809	glnQ	4496.580078	2876.929932	2536.489990
eco:b2555	yfhG	2701.695068	4760.549805	5270.770020
eco:b4277	yjgZ	3964.750000	4648.075195	5021.814941
eco:b1344	ttcA	1797.270020	4440.549805	3573.189941
eco:b3157	yhbT	3143.469971	5749.629883	3583.120117
eco:b3088	alx	3263.610107	3658.514893	5917.669922
eco:b3265	acrE	3404.084961	4313.814941	3755.114990
eco:b2170	setB	6094.924805	5125.604980	5476.694824
eco:b3500	gor	4178.669922	4452.540039	4001.909912
eco:b2306	hisP	3228.899902	6122.069824	7128.740234
eco:b2438	eutK	4856.680176	3554.090088	3006.179932
eco:b0969	tusE	0.000000	0.000000	0.000000
eco:b4624	ryjB	1986.689941	3159.659912	3418.820068
eco:b4073	nrfD	2962.360107	5365.799805	6095.140137
eco:b1937	fliE	6938.919922	5600.410156	8499.429688
eco:b3085	ygjP	4533.180176	2853.260010	5199.160156
eco:b2668	ygaP	4004.395020	6814.129883	6300.694824
eco:b0071	leuD	5860.359863	7727.160156	9681.650391
eco:b2519	pbpC	4825.720215	3448.949951	4302.109863
eco:b4188	yjfN	3814.919922	2679.129883	3906.270020
eco:b2179	yejE	4831.189941	6624.430176	7973.379883
eco:b3110	yhaO	3544.014893	4803.020020	4221.915039
eco:b3926	glpK	4946.399902	5366.470215	6022.899902
eco:b2460	eutQ	2854.850098	3713.989990	4457.029785
eco:b3697	yidA	4029.864990	4431.645020	6499.265137
eco:b1150	ymfR	3322.540039	6503.339844	9287.684570
eco:b4017	arpA	6024.689941	5239.279785	5317.439941
eco:b2936	loiP	0.000000	0.000000	0.000000
eco:b3750	rbsC	2134.879883	5776.200195	6243.700195
eco:b2137	yohF	3845.510010	6281.970215	6129.220215
eco:b3342	rpsL	4872.004883	7691.955078	1055.005005
eco:b0779	uvrB	2979.850098	7352.575195	6913.564941
eco:b3118	tdcA	4250.285156	3730.639893	4431.660156
eco:b4555	yicS	3139.229980	4025.600098	4490.189941
eco:b2140	dusC	3199.320068	4784.560059	6083.520020
eco:b1343	dbpA	4730.160156	7076.930176	5330.439941
eco:b0268	yagE	6652.080078	2396.520020	2547.189941
eco:b1546	tfaQ	0.000000	0.000000	0.000000
eco:b2105	rcnR	3219.754883	4775.589844	5157.004883
eco:b4251	bdcR	0.000000	0.000000	0.000000
eco:b3600	mtlD	1658.694946	5582.875000	4625.305176
eco:b0643	ybeL	4104.044922	9747.709961	10097.910156
eco:b3686	ibpB	5441.944824	2079.070068	1720.680054
eco:b0001	thrL	879.099976	3877.280029	4546.089844
eco:b0414	ribD	4482.410156	6181.950195	4275.689941
eco:b1866	aspS	2082.010010	10115.169922	5277.310059
eco:b1306	pspC	3986.149902	8268.410156	10851.959961
eco:b2348	argW	4328.750000	4405.685059	5336.584961
eco:b2148	mglC	3914.399902	5280.379883	7177.490234
eco:b1523	yneG	3577.850098	9497.360352	10735.419922
eco:b3638	yicR	3721.379883	5736.899902	5926.029785
eco:b4521	ycgI	6410.285156	1859.880005	2762.715088
eco:b2168	fruK	2593.360107	5539.470215	5540.035156
eco:b2399	yfeD	4300.490234	1610.560059	1347.839966
eco:b2176	rtn	6141.484863	4095.044922	4218.259766
eco:b4203	rplI	2059.889893	1707.199951	1226.589966
eco:b2962	yggX	6294.009766	5070.649902	3511.689941
eco:b0313	betI	2640.340088	1340.500000	1093.650024
eco:b4042	dgkA	5881.149902	5499.075195	5767.370117
eco:b1450	mcbR	997.804993	5871.174805	6941.234863
eco:b1535	dgcZ	0.000000	0.000000	0.000000
eco:b2188	yejM	3318.344971	5896.665039	4808.714844
eco:b1845	ptrB	3966.284912	4439.115234	4141.729980
eco:b3836	tatA	3964.389893	3719.649902	2960.969971
eco:b2207	napD	1955.640015	1534.890015	1061.250000
eco:b2504	yfgG	4885.970215	5129.044922	5907.964844
eco:b0975	hyaD	4952.180176	12284.740234	3716.590088
eco:b2093	gatB	5267.189941	18592.935547	3551.310059
eco:b1655	mepH	0.000000	0.000000	0.000000
eco:b2144	sanA	5515.745117	4013.459961	4482.984863
eco:b3104	yhaI	4115.314941	2598.034912	3356.760010
eco:b2823	ppdC	3218.665039	6652.964844	6124.604980
eco:b2172	yeiQ	2529.879883	6013.504883	8060.020020
eco:b0183	rnhB	6542.970215	2892.800049	1892.229980
eco:b0424	yajL	5918.859863	1295.170044	1906.680054
eco:b3146	rsmI	2721.084961	4290.290039	4888.575195
eco:b2129	yehX	4616.580078	5529.839844	6346.950195
eco:b2205	napG	2440.500000	2159.659912	2192.520020
eco:b3497	rsmJ	0.000000	0.000000	0.000000
eco:b1908	yecA	7769.410156	8910.179688	10186.400391
eco:b1770	ydjF	2279.139893	2405.750000	4364.750000
eco:b2482	hyfB	4802.884766	5960.089844	7715.069824
eco:b2938	speA	3005.729980	5671.299805	3274.909912
eco:b0940	elfC	4359.359863	5097.404785	5922.270020
eco:b3875	ompL	4401.129883	5374.450195	5469.270020
eco:b2371	yfdE	4884.814941	5554.084961	5523.665039
eco:b1550	gnsB	153.289993	773.080017	844.030029
eco:b1548	nohQ	5319.609863	5286.209961	9396.580078
eco:b0950	pqiA	4922.759766	2440.020020	2993.100098
eco:b2000	flu	3768.054932	5306.615234	6372.464844
eco:b4570	lomR	4482.410156	3660.949951	4324.390137
eco:b4410	ecnA	1579.310059	4965.035156	7494.725098
eco:b2335	yfcR	2141.300049	7143.700195	7795.729980
eco:b1572	ydfB	5880.939941	1546.770020	1825.074951
eco:b0449	mdlB	3937.939941	3703.885010	3719.385010
eco:b2373	oxc	4073.554932	3675.870117	3693.514893
eco:b1061	dinI	2005.050049	1475.150024	1984.795044
eco:b0432	cyoA	2633.060059	5293.509766	6041.589844
eco:b1310	ycjN	4229.180176	4911.819824	4570.410156
eco:b0325	yahK	4212.640137	6102.370117	7017.049805
eco:b4467	glcF	3113.245117	2633.524902	2963.530029
eco:b0077	ilvI	3735.469971	5559.359863	6201.350098
eco:b0425	panE	2793.044922	4161.424805	3556.945068
eco:b2540	hcaC	4947.339844	3630.205078	3654.155029
eco:b1319	ompG	3153.895020	4804.975098	3996.725098
eco:b1115	ycfT	4594.419922	5791.520020	6872.649902
eco:b3393	hofO	4549.129883	6335.990234	7329.029785
eco:b2599	pheA	4136.095215	4869.890137	5704.399902
eco:b4484	cpxP	1419.219971	6081.000000	4259.625000
eco:b1598	ydgD	2463.360107	3093.879883	2874.149902
eco:b2977	glcG	4711.009766	3683.360107	2655.629883
eco:b3095	yqjA	3999.554932	6242.439941	3859.770020
eco:b3819	rarD	3277.840088	3329.614990	3402.084961
eco:b0182	lpxB	5277.270020	3620.179932	2811.149902
eco:b4426	mcaS	0.000000	0.000000	0.000000
eco:b2902	ygfF	3639.415039	8036.435059	12633.544922
eco:b3627	waaR	0.000000	0.000000	0.000000
eco:b3060	ttdR	1875.625000	4153.104980	4759.580078
eco:b2185	rplY	3414.064941	2815.685059	3010.399902
eco:b2821	ptrA	4076.100098	4494.734863	4471.305176
eco:b0984	gfcD	2344.699951	3571.050049	3516.729980
eco:b3826	yigL	5693.270020	5914.399902	4969.109863
eco:b3683	glvC	2859.370117	5010.035156	5647.984863
eco:b3705	yidC	3908.879883	7640.100098	3051.600098
eco:b0218	yafU	4267.825195	7022.875000	7146.064941
eco:b0256	insI1	0.000000	0.000000	0.000000
eco:b1472	yddL	6030.430176	2378.179932	3375.270020
eco:b1084	rne	4062.054932	3770.979980	1866.765015
eco:b2641	yfjV	2677.110107	3559.530029	3229.834961
eco:b3452	ugpA	3487.840088	3952.620117	4098.339844
eco:b1488	ddpX	4117.770020	1836.089966	2414.229980
eco:b2147	preA	0.000000	0.000000	0.000000
eco:b2768	ygcP	2279.610107	3785.510010	4025.889893
eco:b3771	ilvD	3838.199951	2132.995117	2496.229980
eco:b2145	yeiS	4337.555176	2447.804932	2961.675049
eco:b2169	fruB	3101.379883	1951.000000	1376.390015
eco:b4074	nrfE	3930.870117	4628.140137	5536.729980
eco:b3103	yhaH	3771.820068	1715.599976	2333.879883
eco:b4215	ytfI	4138.060059	4033.860107	3327.399902
eco:b0708	phr	3419.989990	2029.859985	1705.229980
eco:b1565	ydfV	2421.110107	2744.820068	2388.929932
eco:b0215	dnaQ	2429.020020	4550.270020	4544.279785
eco:b0143	pcnB	5082.160156	6468.750000	3750.780029
eco:b1136	icd	3648.935059	4134.495117	4718.279785
eco:b3073	patA	1704.239990	2623.790039	2127.360107
eco:b1100	ycfH	5297.299805	6368.734863	6479.725098
eco:b2352	gtrS	2976.010010	1684.219971	1342.969971
eco:b2539	hcaF	3222.149902	4037.570068	3888.439941
eco:b0063	araB	4461.640137	2971.080078	3756.719971
eco:b1097	yceG	4822.549805	4663.759766	4915.830078
eco:b1633	nth	1564.180054	5653.075195	5151.250000
eco:b1288	fabI	7569.845215	5694.299805	5583.100098
eco:b3389	aroB	4855.180176	5490.660156	2929.010010
eco:b1808	yoaA	4640.089844	4342.819824	3970.149902
eco:b0236	prfH	2816.760010	2666.905029	3316.429932
eco:b4379	yjjW	3291.685059	2487.195068	3446.165039
eco:b4575	yjgX	3960.324951	6234.444824	7837.895020
eco:b1426	ydcH	5171.984863	3689.090088	3963.739990
eco:b1590	ynfH	4274.549805	7630.459961	7334.000000
eco:b1930	yedF	2456.100098	3968.149902	2943.794922
eco:b2918	argK	3494.030029	2494.604980	3151.875000
eco:b1260	trpA	3189.320068	4262.939941	5155.750000
eco:b0037	caiC	2283.219971	2352.110107	2668.090088
eco:b4221	tamB	0.000000	0.000000	0.000000
eco:b0175	cdsA	2967.899902	8492.280273	8438.429688
eco:b4419	ldrA	13166.099609	61.380001	340.549988
eco:b3071	yqjI	4020.510010	2233.290039	2059.889893
eco:b1787	yeaK	3072.284912	4846.225098	5526.645020
eco:b3520	yhjB	4756.779785	3822.415039	5173.220215
eco:b0916	ycaQ	6093.169922	3611.834961	4834.134766
eco:b4019	metH	3018.879883	4830.729980	4229.990234
eco:b0224	yafK	3156.489990	7358.689941	6448.430176
eco:b1253	yciA	4371.189941	3314.310059	3486.979980
eco:b3890	yiiF	4646.000000	5767.799805	6331.854980
eco:b0506	allR	5206.470215	3746.600098	2776.080078
eco:b1868	yecE	1664.435059	5023.035156	5536.299805
eco:b3747	kup	4338.009766	3990.330078	5838.049805
eco:b1409	ynbB	4571.220215	4163.785156	5016.685059
eco:b0496	ybbP	3597.350098	5799.529785	7101.470215
eco:b1029	ycdU	2212.360107	6439.859863	6665.290039
eco:b2128	yehW	4495.595215	5542.995117	7923.310059
eco:b1105	lpoB	0.000000	0.000000	0.000000
eco:b3598	yibI	4081.750000	5036.930176	3790.370117
eco:b2690	yqaB	1882.439941	5251.560059	4990.620117
eco:b0866	ybjQ	6887.830078	3369.844971	2833.745117
eco:b1929	yedE	4300.890137	5351.689941	7377.209961
eco:b1757	ynjE	3235.915039	3199.754883	3548.060059
eco:b0694	kdpE	4012.875000	2884.564941	3630.875000
eco:b4503	yafF	7369.040039	4277.200195	5191.859863
eco:b4235	pmbA	3685.510010	2857.659912	3434.540039
eco:b1666	valW	5124.180176	3746.770020	1963.020020
eco:b2565	recO	2491.209961	3532.625000	2403.139893
eco:b2404	lysV	14245.360352	428.500000	809.619995
eco:b2567	rnc	4696.319824	3743.735107	2107.435059
eco:b3449	ugpQ	6574.220215	3501.790039	2627.989990
eco:b0505	allA	3752.270020	5311.725098	5512.245117
eco:b2666	yqaE	4105.490234	2229.844971	2721.469971
eco:b1287	yciW	3154.949951	5034.459961	5127.520020
eco:b3708	tnaA	4112.075195	13027.985352	3655.895020
eco:b0127	yadG	3329.139893	7163.375000	6333.544922
eco:b1413	hrpA	4672.979980	3634.794922	2951.530029
eco:b3652	recG	4897.890137	4125.575195	3598.094971
eco:b1948	fliP	3176.979980	4340.859863	4881.910156
eco:b0459	maa	4990.080078	4709.100098	3493.780029
eco:b0269	yagF	4483.669922	936.770020	824.489990
eco:b1056	yceI	4137.000000	5279.770020	8043.009766
eco:b0578	nfsB	3991.590088	8291.844727	6853.189941
eco:b3288	fmt	3507.600098	9593.459961	4503.740234
eco:b0776	bioF	5409.310059	3277.139893	4327.100098
eco:b2387	fryB	3395.350098	3282.860107	3649.620117
eco:b0766	ybhA	3336.919922	3225.729980	2938.875000
eco:b1764	selD	1973.530029	4190.640137	3709.709961
eco:b3486	rbbA	3958.419922	4117.419922	4594.129883
eco:b4402	yjjY	4636.504883	8446.040039	6130.084961
eco:b1433	ydcO	3245.479980	2757.600098	1721.619995
eco:b0409	secF	4294.345215	5489.194824	6160.044922
eco:b4181	yjfI	5245.930176	2653.000000	2389.429932
eco:b1960	vsr	4460.810059	3060.250000	4297.220215
eco:b3226	nanR	1220.680054	3503.840088	2674.280029
eco:b0594	entE	3160.040039	3149.719971	4096.600098
eco:b1108	ycfP	6276.339844	8966.549805	5818.100098
eco:b3866	yihI	3191.645020	4363.990234	4212.125000
eco:b2481	hyfA	3529.370117	3439.439941	4151.529785
eco:b3772	ilvA	3496.104980	1863.645020	1624.604980
eco:b1429	tehA	3393.739990	6655.720215	6139.180176
eco:b4537	yecJ	1407.989990	7635.770020	7414.520020
eco:b2675	nrdE	3938.530029	2974.699951	2899.020020
eco:b1146	croE	7170.160156	3152.739990	2629.199951
eco:b3201	lptB	5740.990234	4102.509766	4028.959961
eco:b3873	yihM	6026.799805	4617.399902	5748.470215
eco:b3858	yihD	2254.370117	3372.439941	3338.409912
eco:b0363	yaiP	5049.609863	6245.569824	5254.779785
eco:b3360	pabA	1092.239990	3658.239990	2803.879883
eco:b4159	mscM	3399.679932	5181.740234	4865.589844
eco:b1185	dsbB	2941.649902	5974.859863	7147.100098
eco:b1919	dcyD	3320.810059	2301.090088	3583.120117
eco:b2894	xerD	5456.790039	6828.770020	5972.080078
eco:b4084	alsK	6678.584961	8609.269531	10759.929688
eco:b4449	psrO	4284.049805	3029.179932	1200.390015
eco:b2817	amiC	4380.189941	3564.750000	3652.620117
eco:b4220	tamA	0.000000	0.000000	0.000000
eco:b1507	hipA	4122.470215	7114.890137	7902.830078
eco:b2014	plaP	0.000000	0.000000	0.000000
eco:b3466	yhhL	140.850006	3658.239990	3469.419922
eco:b0271	yagH	2641.239990	1436.614990	1636.925049
eco:b1326	mpaA	3193.635010	4214.424805	6508.600098
eco:b1463	nhoA	2477.695068	7841.865234	9801.790039
eco:b0637	rsfS	0.000000	0.000000	0.000000
eco:b2743	pcm	2922.129883	5011.379883	4220.990234
